,Month,Longitude,Latitude,hours,minutes,crime,Cluster_Index,danger_index
454,2014-04,-3.01965,53.408538,2,54,HNT,0,173
455,2014-04,-3.02153,53.410383,7,50,Kidnap,0,173
456,2014-04,-3.027736,53.408846,5,45,Rape,0,173
457,2014-04,-3.021259,53.409135,22,43,Kidnap,0,173
458,2014-04,-3.02634,53.409604,16,51,Pick,0,173
459,2014-04,-3.025517,53.409171,13,34,Rape,0,173
460,2014-04,-3.025517,53.409171,13,7,Murder,0,173
461,2014-04,-3.027821,53.409897,15,24,HNT,0,173
462,2014-04,-3.025517,53.409171,13,51,Murder,0,173
463,2014-04,-3.019755,53.409796,21,27,Murder,0,173
464,2014-04,-3.024639,53.408315,7,14,Chain,0,173
465,2014-04,-3.019904,53.409093,13,52,Pick,0,173
466,2014-04,-3.020905,53.408177,2,10,Kidnap,0,173
467,2014-04,-3.025517,53.409171,19,12,HNT,0,173
468,2014-04,-3.027821,53.409897,13,18,Rape,0,173
469,2014-04,-3.020197,53.40812,13,28,HNT,0,173
470,2014-04,-3.021259,53.409135,18,18,Violence and Offence,0,173
471,2014-04,-3.022285,53.411122,11,26,Rape,0,173
472,2014-04,-3.019521,53.411937,12,35,Chain,0,173
473,2014-04,-3.018568,53.411738,21,0,HNT,0,173
474,2014-04,-3.021876,53.412258,11,2,HNT,0,173
475,2014-04,-3.02014,53.406997,11,6,Kidnap,0,173
476,2014-04,-3.023884,53.408169,17,23,Murder,0,173
477,2014-04,-3.019389,53.410832,1,30,Violence and Offence,0,173
478,2014-04,-3.021054,53.413128,18,2,Robery,0,173
479,2014-04,-3.021876,53.412258,6,37,Murder,0,173
480,2014-04,-3.019521,53.411937,5,57,Pick,0,173
481,2014-04,-3.017487,53.41119,1,28,Kidnap,0,173
482,2014-04,-3.02159,53.402858,14,49,Rape,0,173
483,2014-04,-3.018362,53.411273,2,4,Kidnap,0,173
484,2014-04,-3.021054,53.413128,20,9,Kidnap,0,173
485,2014-04,-3.021876,53.412258,15,57,Murder,0,173
486,2014-04,-3.020339,53.406537,9,30,Kidnap,0,173
487,2014-04,-3.021054,53.413128,5,37,Robery,0,173
488,2014-04,-3.02014,53.406997,12,34,HNT,0,173
489,2014-04,-3.023884,53.408169,22,36,Pick,0,173
490,2014-04,-3.017786,53.41046,4,17,Murder,0,173
491,2014-04,-3.016472,53.405832,6,28,Kidnap,0,173
492,2014-04,-3.021781,53.412727,3,52,Pick,0,173
493,2014-04,-3.021876,53.412258,7,51,Kidnap,0,173
494,2014-04,-3.016472,53.405832,16,41,Violence and Offence,0,173
495,2014-04,-3.02023,53.414547,11,31,Kidnap,0,173
496,2014-04,-3.02247,53.411345,0,40,Chain,0,173
497,2014-04,-3.018457,53.410238,7,2,Pick,0,173
498,2014-04,-3.020928,53.410406,16,52,Violence and Offence,0,173
499,2014-04,-3.021054,53.413128,3,4,Rape,0,173
500,2014-04,-3.020928,53.410406,6,50,HNT,0,173
501,2014-04,-3.028147,53.416537,14,24,Murder,0,173
502,2014-04,-3.02231,53.41407,9,38,HNT,0,173
503,2014-04,-3.028147,53.416537,2,52,Chain,0,173
504,2014-04,-3.024588,53.416828,5,17,Pick,0,173
505,2014-04,-3.024588,53.416828,21,40,Rape,0,173
506,2014-04,-3.025196,53.417713,2,14,Murder,0,173
507,2014-04,-3.028147,53.416537,5,25,HNT,0,173
508,2014-04,-3.025196,53.417713,6,29,Violence and Offence,0,173
509,2014-04,-3.028147,53.416537,1,38,Murder,0,173
510,2014-04,-3.024751,53.417357,22,33,Robery,0,173
511,2014-04,-3.023278,53.416139,19,3,Robery,0,173
512,2014-04,-3.024588,53.416828,9,34,HNT,0,173
513,2014-04,-3.025206,53.418127,7,38,Rape,0,173
514,2014-04,-3.024214,53.415663,4,50,Murder,0,173
515,2014-04,-3.029085,53.412385,10,26,Kidnap,0,173
516,2014-04,-3.026527,53.41363,22,20,Robery,0,173
517,2014-04,-3.024139,53.411906,2,37,Violence and Offence,0,173
518,2014-04,-3.024956,53.412717,6,21,HNT,0,173
519,2014-04,-3.026466,53.412318,19,25,Rape,0,173
520,2014-04,-3.025272,53.412094,9,20,Murder,0,173
521,2014-04,-3.026466,53.412318,4,37,Robery,0,173
522,2014-04,-3.026466,53.412318,0,36,Kidnap,0,173
523,2014-04,-3.026527,53.41363,19,58,Violence and Offence,0,173
524,2014-04,-3.024331,53.413649,22,23,Murder,0,173
525,2014-04,-3.027248,53.41294,17,31,Rape,0,173
526,2014-04,-3.024139,53.411906,20,49,Chain,0,173
527,2014-04,-3.0255,53.412218,8,41,Murder,0,173
528,2014-04,-3.026527,53.41363,13,43,Pick,0,173
529,2014-04,-3.025687,53.413727,5,45,HNT,0,173
530,2014-04,-3.026466,53.412318,9,58,HNT,0,173
531,2014-04,-3.022613,53.410373,21,20,Pick,0,173
532,2014-04,-3.026466,53.412318,5,24,Kidnap,0,173
533,2014-04,-3.026527,53.41363,0,49,Pick,0,173
534,2014-04,-3.025466,53.414529,17,33,Chain,0,173
535,2014-04,-3.024331,53.413649,0,29,Pick,0,173
536,2014-04,-3.022613,53.410373,0,47,Rape,0,173
537,2014-04,-3.023191,53.412544,7,33,Rape,0,173
538,2014-04,-3.026466,53.412318,1,7,Rape,0,173
539,2014-04,-3.026466,53.412318,16,15,Violence and Offence,0,173
540,2014-04,-3.026466,53.412318,21,18,Violence and Offence,0,173
541,2014-04,-3.026527,53.41363,20,40,Pick,0,173
542,2014-04,-3.025687,53.413727,9,55,Rape,0,173
543,2014-04,-3.024435,53.411095,6,21,Rape,0,173
544,2014-04,-3.024364,53.413136,22,37,Chain,0,173
545,2014-04,-3.095234,53.415752,10,11,HNT,0,173
546,2014-04,-3.086136,53.414172,18,12,Violence and Offence,0,173
547,2014-04,-3.093197,53.416148,10,30,Robery,0,173
548,2014-04,-3.089157,53.413461,7,20,Robery,0,173
549,2014-04,-3.093197,53.416148,19,8,Kidnap,0,173
550,2014-04,-3.094867,53.403845,19,57,Violence and Offence,0,173
551,2014-04,-3.103274,53.406114,7,41,Robery,0,173
552,2014-04,-3.103797,53.405363,19,25,Pick,0,173
553,2014-04,-3.099752,53.404843,14,35,Chain,0,173
554,2014-04,-3.099752,53.404843,0,35,Kidnap,0,173
555,2014-04,-3.103274,53.406114,7,23,Robery,0,173
556,2014-04,-3.098254,53.402187,21,39,HNT,0,173
557,2014-04,-3.101009,53.4052,6,32,Rape,0,173
558,2014-04,-3.099752,53.404843,19,30,Pick,0,173
559,2014-04,-3.095868,53.403548,7,30,Kidnap,0,173
560,2014-04,-3.111102,53.405726,13,47,Violence and Offence,0,173
561,2014-04,-3.113584,53.406899,14,19,Pick,0,173
562,2014-04,-3.113584,53.406899,12,30,Robery,0,173
563,2014-04,-3.109952,53.404901,16,14,Violence and Offence,0,173
564,2014-04,-3.109567,53.403412,8,43,Violence and Offence,0,173
565,2014-04,-3.109567,53.403412,10,35,HNT,0,173
566,2014-04,-3.109475,53.404501,9,21,Chain,0,173
567,2014-04,-3.109567,53.403412,22,48,Murder,0,173
568,2014-04,-3.106665,53.405776,14,56,Violence and Offence,0,173
569,2014-04,-3.113584,53.406899,3,21,Robery,0,173
570,2014-04,-3.109567,53.403412,2,45,Pick,0,173
571,2014-04,-3.109567,53.403412,15,32,Violence and Offence,0,173
572,2014-04,-3.113584,53.406899,0,25,Violence and Offence,0,173
573,2014-04,-3.096807,53.39971,20,25,Murder,0,173
574,2014-04,-3.10222,53.399067,3,4,Chain,0,173
575,2014-04,-3.099571,53.397258,21,15,Murder,0,173
576,2014-04,-3.09929,53.398033,20,25,Murder,0,173
577,2014-04,-3.098957,53.397362,11,46,HNT,0,173
578,2014-04,-3.098992,53.401047,12,38,Murder,0,173
579,2014-04,-3.09929,53.398033,9,21,Violence and Offence,0,173
580,2014-04,-3.104019,53.397684,21,21,Murder,0,173
581,2014-04,-3.096807,53.39971,10,24,Murder,0,173
582,2014-04,-3.098957,53.397362,0,19,HNT,0,173
583,2014-04,-3.098992,53.401047,15,44,HNT,0,173
584,2014-04,-3.033072,53.411784,18,14,Rape,0,173
585,2014-04,-3.040265,53.409987,5,29,Pick,0,173
586,2014-04,-3.040265,53.409987,11,40,Murder,0,173
587,2014-04,-3.034494,53.411476,0,28,Kidnap,0,173
588,2014-04,-3.029238,53.40877,0,43,Kidnap,0,173
589,2014-04,-3.036361,53.40843,10,21,Murder,0,173
590,2014-04,-3.022879,53.405796,22,48,Chain,0,173
591,2014-04,-3.034494,53.411476,8,51,Kidnap,0,173
592,2014-04,-3.036361,53.40843,5,32,Violence and Offence,0,173
593,2014-04,-3.030362,53.410433,21,46,Kidnap,0,173
594,2014-04,-3.035112,53.409025,16,15,Robery,0,173
595,2014-04,-3.035112,53.409025,3,29,Violence and Offence,0,173
596,2014-04,-3.034275,53.411756,6,48,Robery,0,173
597,2014-04,-3.030362,53.410433,13,39,HNT,0,173
598,2014-04,-3.027816,53.406553,10,52,Pick,0,173
599,2014-04,-3.030926,53.406383,18,39,Chain,0,173
600,2014-04,-3.028759,53.406968,15,1,Chain,0,173
601,2014-04,-3.029009,53.408008,7,1,HNT,0,173
602,2014-04,-3.036361,53.40843,3,33,Pick,0,173
603,2014-04,-3.04921,53.40972,17,51,Murder,0,173
604,2014-04,-3.045016,53.409883,3,58,Murder,0,173
605,2014-04,-3.045016,53.409883,14,3,Murder,0,173
606,2014-04,-3.04921,53.40972,8,0,Violence and Offence,0,173
607,2014-04,-3.049042,53.410836,16,5,Chain,0,173
608,2014-04,-3.049855,53.410883,1,24,Violence and Offence,0,173
609,2014-04,-3.04921,53.40972,14,45,HNT,0,173
610,2014-04,-3.044086,53.410592,19,2,Kidnap,0,173
611,2014-04,-3.04921,53.40972,8,12,Murder,0,173
612,2014-04,-3.047666,53.412421,9,19,Rape,0,173
613,2014-04,-3.045655,53.411387,7,17,Robery,0,173
614,2014-04,-3.047666,53.412421,2,23,Rape,0,173
615,2014-04,-3.047666,53.412421,8,49,Kidnap,0,173
616,2014-04,-3.045655,53.411387,7,35,Chain,0,173
617,2014-04,-3.034051,53.413673,8,3,Pick,0,173
618,2014-04,-3.034051,53.413673,12,13,Chain,0,173
619,2014-04,-3.04059,53.411584,1,40,Kidnap,0,173
620,2014-04,-3.03928,53.41218,4,27,Pick,0,173
621,2014-04,-3.035797,53.396992,9,21,Kidnap,0,173
622,2014-04,-3.043379,53.400153,1,46,HNT,0,173
623,2014-04,-3.040024,53.397018,12,58,HNT,0,173
624,2014-04,-3.036727,53.395654,18,39,Chain,0,173
625,2014-04,-3.048056,53.401335,3,51,Rape,0,173
626,2014-04,-3.040024,53.397018,13,53,Violence and Offence,0,173
627,2014-04,-3.035444,53.396096,20,40,Violence and Offence,0,173
628,2014-04,-3.036727,53.395654,11,1,Rape,0,173
629,2014-04,-3.035444,53.396096,9,3,Violence and Offence,0,173
630,2014-04,-3.04562,53.400781,18,37,Rape,0,173
631,2014-04,-3.038151,53.396675,20,8,HNT,0,173
632,2014-04,-3.053611,53.400935,2,36,Violence and Offence,0,173
633,2014-04,-3.043379,53.400153,18,8,Violence and Offence,0,173
634,2014-04,-3.040024,53.397018,17,21,HNT,0,173
635,2014-04,-3.038151,53.396675,6,57,Pick,0,173
636,2014-04,-3.040024,53.397018,0,12,Kidnap,0,173
637,2014-04,-3.040024,53.397018,1,10,Murder,0,173
638,2014-04,-3.040024,53.397018,0,10,Rape,0,173
639,2014-04,-3.043379,53.400153,10,36,Violence and Offence,0,173
640,2014-04,-3.038151,53.396675,22,58,Violence and Offence,0,173
641,2014-04,-3.034854,53.39593,11,18,HNT,0,173
642,2014-04,-3.036727,53.395654,5,38,HNT,0,173
643,2014-04,-3.053611,53.400935,22,17,Pick,0,173
644,2014-04,-3.04063,53.397202,13,22,Kidnap,0,173
645,2014-04,-3.051473,53.400846,20,9,Robery,0,173
646,2014-04,-3.043379,53.400153,18,21,HNT,0,173
647,2014-04,-3.04562,53.400781,17,51,Violence and Offence,0,173
648,2014-04,-3.049875,53.399494,14,0,Rape,0,173
649,2014-04,-3.04562,53.400781,15,20,Violence and Offence,0,173
650,2014-04,-3.044107,53.400398,22,48,HNT,0,173
651,2014-04,-3.040024,53.397018,3,33,Murder,0,173
652,2014-04,-3.04562,53.400781,4,15,Rape,0,173
653,2014-04,-3.04063,53.397202,14,32,Kidnap,0,173
654,2014-04,-3.035444,53.396096,10,32,Kidnap,0,173
655,2014-04,-3.053611,53.400935,21,30,Murder,0,173
656,2014-04,-3.051473,53.400846,20,40,HNT,0,173
657,2014-04,-3.043379,53.400153,21,31,Kidnap,0,173
658,2014-04,-3.043379,53.400153,14,48,Kidnap,0,173
659,2014-04,-3.043368,53.401537,10,16,Pick,0,173
660,2014-04,-3.038151,53.396675,3,32,Kidnap,0,173
661,2014-04,-3.043368,53.401537,10,55,Kidnap,0,173
662,2014-04,-3.043368,53.401537,6,42,Violence and Offence,0,173
663,2014-04,-3.046172,53.398726,13,53,Chain,0,173
664,2014-04,-3.043368,53.401537,8,42,HNT,0,173
665,2014-04,-3.043368,53.401537,9,0,Robery,0,173
666,2014-04,-3.043368,53.401537,0,50,Murder,0,173
667,2014-04,-3.042887,53.397847,15,6,Murder,0,173
668,2014-04,-3.043368,53.401537,5,4,Chain,0,173
669,2014-04,-3.04571,53.398317,20,42,Chain,0,173
670,2014-04,-3.043368,53.401537,9,0,Chain,0,173
671,2014-04,-3.043368,53.401537,11,55,Robery,0,173
672,2014-04,-3.034854,53.39593,13,50,Kidnap,0,173
673,2014-04,-3.036727,53.395654,5,50,Chain,0,173
674,2014-04,-3.043379,53.400153,9,42,Rape,0,173
675,2014-04,-3.049875,53.399494,16,23,Robery,0,173
676,2014-04,-3.04562,53.400781,4,25,Robery,0,173
677,2014-04,-3.044864,53.400607,7,39,Rape,0,173
678,2014-04,-3.04571,53.398317,17,32,Chain,0,173
679,2014-04,-3.047649,53.398264,11,39,Murder,0,173
680,2014-04,-3.047649,53.398264,4,34,Chain,0,173
681,2014-04,-3.049875,53.399494,0,29,Murder,0,173
682,2014-04,-3.049875,53.399494,20,20,Chain,0,173
683,2014-04,-3.047649,53.398264,6,44,Violence and Offence,0,173
684,2014-04,-3.047649,53.398264,17,43,Kidnap,0,173
685,2014-04,-3.040024,53.397018,21,13,HNT,0,173
686,2014-04,-3.034854,53.39593,10,32,Robery,0,173
687,2014-04,-3.042887,53.397847,10,44,Pick,0,173
688,2014-04,-3.038151,53.396675,0,5,Chain,0,173
689,2014-04,-3.043368,53.401537,0,32,Chain,0,173
690,2014-04,-3.042386,53.397663,1,1,Chain,0,173
691,2014-04,-3.040024,53.397018,9,36,Robery,0,173
692,2014-04,-3.039036,53.399076,3,10,Rape,0,173
693,2014-04,-3.049875,53.399494,17,42,Murder,0,173
694,2014-04,-3.042887,53.397847,0,46,Chain,0,173
695,2014-04,-3.042386,53.397663,7,6,Chain,0,173
696,2014-04,-3.078691,53.401826,4,54,Kidnap,0,173
697,2014-04,-3.081156,53.405875,13,47,Pick,0,173
698,2014-04,-3.079544,53.404011,5,42,Kidnap,0,173
699,2014-04,-3.080218,53.401506,12,36,Pick,0,173
700,2014-04,-3.078691,53.401826,21,50,Robery,0,173
701,2014-04,-3.079913,53.400772,14,24,Violence and Offence,0,173
702,2014-04,-3.073815,53.405861,13,49,Kidnap,0,173
703,2014-04,-3.081037,53.405346,0,45,Rape,0,173
704,2014-04,-3.081037,53.405346,10,24,Robery,0,173
705,2014-04,-3.078691,53.401826,19,58,Chain,0,173
706,2014-04,-3.078691,53.401826,15,20,HNT,0,173
707,2014-04,-3.078691,53.401826,20,47,Kidnap,0,173
708,2014-04,-3.081156,53.405875,6,9,Chain,0,173
709,2014-04,-3.08082,53.401546,2,41,Violence and Offence,0,173
710,2014-04,-3.068558,53.406807,20,34,Rape,0,173
711,2014-04,-3.060117,53.404922,8,26,Pick,0,173
712,2014-04,-3.060117,53.404922,7,26,Chain,0,173
713,2014-04,-3.060117,53.404922,16,17,Chain,0,173
714,2014-04,-3.060117,53.404922,15,28,Violence and Offence,0,173
715,2014-04,-3.067115,53.404429,9,42,Robery,0,173
716,2014-04,-3.060117,53.404922,15,8,Violence and Offence,0,173
717,2014-04,-3.069977,53.400403,17,16,HNT,0,173
718,2014-04,-3.060117,53.404922,4,16,Rape,0,173
719,2014-04,-3.072801,53.406229,21,1,Violence and Offence,0,173
720,2014-04,-3.069772,53.404827,20,24,Kidnap,0,173
721,2014-04,-3.069772,53.404827,17,44,Violence and Offence,0,173
722,2014-04,-3.060117,53.404922,3,20,Violence and Offence,0,173
723,2014-04,-3.067115,53.404429,17,3,Chain,0,173
724,2014-04,-3.069506,53.402007,4,29,HNT,0,173
725,2014-04,-3.068558,53.406807,22,44,Kidnap,0,173
726,2014-04,-3.069772,53.404827,14,13,HNT,0,173
727,2014-04,-3.060117,53.404922,21,17,Violence and Offence,0,173
728,2014-04,-3.054516,53.402257,18,48,Robery,0,173
729,2014-04,-3.055505,53.39966,19,30,Rape,0,173
730,2014-04,-3.051573,53.399398,6,55,Kidnap,0,173
731,2014-04,-3.058134,53.399538,2,55,Chain,0,173
732,2014-04,-3.051477,53.399803,19,53,Murder,0,173
733,2014-04,-3.05605,53.402837,6,47,Murder,0,173
734,2014-04,-3.056227,53.401487,2,37,Robery,0,173
735,2014-04,-3.055505,53.39966,3,37,Violence and Offence,0,173
736,2014-04,-3.051477,53.399803,5,27,Violence and Offence,0,173
737,2014-04,-3.05395,53.401283,19,58,HNT,0,173
738,2014-04,-3.060106,53.403233,14,6,Robery,0,173
739,2014-04,-3.053906,53.402541,17,56,Violence and Offence,0,173
740,2014-04,-3.056073,53.40076,7,13,Violence and Offence,0,173
741,2014-04,-3.058843,53.402066,3,17,Murder,0,173
742,2014-04,-3.056227,53.401487,11,9,HNT,0,173
743,2014-04,-3.054516,53.402257,20,7,Rape,0,173
744,2014-04,-3.059195,53.400481,18,34,Rape,0,173
745,2014-04,-3.058134,53.399538,18,54,Rape,0,173
746,2014-04,-3.058134,53.399538,9,51,Chain,0,173
747,2014-04,-3.053906,53.402541,13,41,Chain,0,173
748,2014-04,-3.058134,53.399538,4,37,Robery,0,173
749,2014-04,-3.056227,53.401487,12,16,Rape,0,173
750,2014-04,-3.054516,53.402257,14,44,Murder,0,173
751,2014-04,-3.05395,53.401283,8,26,Kidnap,0,173
752,2014-04,-3.05395,53.401283,22,38,Pick,0,173
753,2014-04,-3.053906,53.402541,7,32,Rape,0,173
754,2014-04,-3.053906,53.402541,0,6,HNT,0,173
755,2014-04,-3.056764,53.400125,10,14,HNT,0,173
756,2014-04,-3.060106,53.403233,4,8,Kidnap,0,173
757,2014-04,-3.060106,53.403233,13,21,Kidnap,0,173
758,2014-04,-3.060106,53.403233,2,32,Violence and Offence,0,173
759,2014-04,-3.060106,53.403233,17,38,Robery,0,173
760,2014-04,-3.055505,53.39966,9,21,Violence and Offence,0,173
761,2014-04,-3.059195,53.400481,6,26,Pick,0,173
762,2014-04,-3.061036,53.403755,18,55,Murder,0,173
763,2014-04,-3.051477,53.399803,20,6,HNT,0,173
764,2014-04,-3.057813,53.401177,3,7,Chain,0,173
765,2014-04,-3.054877,53.399809,8,31,Robery,0,173
766,2014-04,-3.064674,53.401277,15,42,Kidnap,0,173
767,2014-04,-3.060475,53.402375,14,4,Pick,0,173
768,2014-04,-3.068731,53.400495,11,53,Pick,0,173
769,2014-04,-3.063211,53.402917,4,12,Kidnap,0,173
770,2014-04,-3.068731,53.400495,20,11,Murder,0,173
771,2014-04,-3.060475,53.402375,22,52,Chain,0,173
772,2014-04,-3.060475,53.402375,7,5,Pick,0,173
773,2014-04,-3.060475,53.402375,3,33,Robery,0,173
774,2014-04,-3.064674,53.401277,6,28,HNT,0,173
775,2014-04,-3.064674,53.401277,4,29,Murder,0,173
776,2014-04,-3.062822,53.401159,4,36,Rape,0,173
777,2014-04,-3.064512,53.399589,10,11,Murder,0,173
778,2014-04,-3.059456,53.401917,3,37,Chain,0,173
779,2014-04,-3.064674,53.401277,14,34,HNT,0,173
780,2014-04,-3.063211,53.402917,5,24,Chain,0,173
781,2014-04,-3.064674,53.401277,12,23,Violence and Offence,0,173
782,2014-04,-3.063211,53.402917,8,23,Robery,0,173
783,2014-04,-3.059456,53.401917,3,51,Chain,0,173
784,2014-04,-3.062822,53.401159,15,27,Robery,0,173
785,2014-04,-3.068768,53.399569,8,38,Robery,0,173
786,2014-04,-3.059456,53.401917,22,14,HNT,0,173
787,2014-04,-3.062575,53.39913,22,9,Violence and Offence,0,173
788,2014-04,-3.060475,53.402375,1,44,Robery,0,173
789,2014-04,-3.060475,53.402375,4,32,Chain,0,173
790,2014-04,-3.068768,53.399569,13,5,Robery,0,173
791,2014-04,-3.082361,53.398853,4,19,HNT,0,173
792,2014-04,-3.083216,53.399358,5,6,Pick,0,173
793,2014-04,-3.081556,53.396757,11,33,Chain,0,173
794,2014-04,-3.081556,53.396757,9,8,Violence and Offence,0,173
795,2014-04,-3.084671,53.397421,13,47,Chain,0,173
796,2014-04,-3.083158,53.400626,18,5,Pick,0,173
797,2014-04,-3.083158,53.400626,4,1,Robery,0,173
798,2014-04,-3.084381,53.394304,12,28,Robery,0,173
799,2014-04,-3.083732,53.394778,21,44,Murder,0,173
800,2014-04,-3.084672,53.398625,15,12,Kidnap,0,173
801,2014-04,-3.083915,53.397275,8,5,Rape,0,173
802,2014-04,-3.083732,53.394778,0,56,Violence and Offence,0,173
803,2014-04,-3.083915,53.397275,10,49,Kidnap,0,173
804,2014-04,-3.104609,53.40247,2,40,HNT,0,173
805,2014-04,-3.111084,53.401591,19,27,Robery,0,173
806,2014-04,-3.101964,53.401388,16,13,Murder,0,173
807,2014-04,-3.111084,53.401591,20,26,HNT,0,173
808,2014-04,-3.111084,53.401591,0,48,Kidnap,0,173
809,2014-04,-3.111084,53.401591,6,27,HNT,0,173
810,2014-04,-3.111084,53.401591,12,31,Murder,0,173
811,2014-04,-3.111084,53.401591,13,51,Robery,0,173
812,2014-04,-3.111084,53.401591,0,43,Murder,0,173
813,2014-04,-3.109334,53.403684,22,27,Kidnap,0,173
814,2014-04,-3.107897,53.401091,20,35,Rape,0,173
815,2014-04,-3.101964,53.401388,10,20,Rape,0,173
816,2014-04,-3.116325,53.402433,19,43,Violence and Offence,0,173
817,2014-04,-3.115988,53.401591,21,52,Rape,0,173
818,2014-04,-3.123951,53.399547,18,53,Rape,0,173
819,2014-04,-3.123951,53.399547,22,25,Pick,0,173
820,2014-04,-3.116325,53.402433,12,36,Pick,0,173
821,2014-04,-3.116325,53.402433,2,21,Kidnap,0,173
822,2014-04,-3.115721,53.400047,13,6,Robery,0,173
823,2014-04,-3.11524,53.402344,17,32,HNT,0,173
824,2014-04,-3.114794,53.401961,7,20,Robery,0,173
825,2014-04,-3.115721,53.400047,12,24,HNT,0,173
826,2014-04,-3.115721,53.400047,16,39,Chain,0,173
827,2014-04,-3.115721,53.400047,22,30,Murder,0,173
828,2014-04,-3.115721,53.400047,12,1,HNT,0,173
829,2014-04,-3.115721,53.400047,18,20,Pick,0,173
830,2014-04,-3.115721,53.400047,1,19,Rape,0,173
831,2014-04,-3.114794,53.401961,3,19,Pick,0,173
832,2014-04,-3.113587,53.400112,11,22,Kidnap,0,173
833,2014-04,-3.109952,53.40029,8,14,Chain,0,173
834,2014-04,-3.109898,53.398789,2,25,Violence and Offence,0,173
835,2014-04,-3.113587,53.400112,14,35,Violence and Offence,0,173
836,2014-04,-3.106931,53.395724,8,58,Murder,0,173
837,2014-04,-3.106931,53.395724,14,5,Murder,0,173
838,2014-04,-3.106931,53.395724,20,13,HNT,0,173
839,2014-04,-3.109952,53.40029,15,16,Pick,0,173
840,2014-04,-3.116186,53.404007,22,8,Chain,0,173
841,2014-04,-3.112452,53.402127,16,39,Chain,0,173
842,2014-04,-3.112452,53.402127,5,23,Kidnap,0,173
843,2014-04,-3.121399,53.406026,15,18,Pick,0,173
844,2014-04,-3.113191,53.40337,3,39,Violence and Offence,0,173
845,2014-04,-3.112452,53.402127,22,37,Chain,0,173
846,2014-04,-3.112452,53.402127,8,28,Kidnap,0,173
847,2014-04,-3.112452,53.402127,5,32,Murder,0,173
848,2014-04,-3.112452,53.402127,0,46,Murder,0,173
849,2014-04,-3.112452,53.402127,19,48,Kidnap,0,173
850,2014-04,-3.117279,53.40841,22,7,HNT,0,173
851,2014-04,-3.112244,53.40052,2,35,Chain,0,173
852,2014-04,-3.117279,53.40841,18,45,Kidnap,0,173
853,2014-04,-3.112244,53.40052,4,57,Robery,0,173
854,2014-04,-3.112452,53.402127,15,40,Murder,0,173
855,2014-04,-3.114907,53.403399,18,38,HNT,0,173
856,2014-04,-3.112265,53.40132,13,49,Kidnap,0,173
857,2014-04,-3.123119,53.405659,11,51,Kidnap,0,173
858,2014-04,-3.124348,53.403229,13,58,HNT,0,173
859,2014-04,-3.123717,53.401545,15,35,Pick,0,173
860,2014-04,-3.153098,53.401175,11,38,Chain,0,173
861,2014-04,-3.149141,53.396656,13,20,Pick,0,173
862,2014-04,-3.155615,53.399695,2,31,Kidnap,0,173
863,2014-04,-3.155615,53.399695,9,6,Murder,0,173
864,2014-04,-3.155615,53.399695,20,0,Chain,0,173
865,2014-04,-3.159069,53.403391,4,12,Rape,0,173
866,2014-04,-3.155653,53.401681,12,12,HNT,0,173
867,2014-04,-3.155102,53.405749,4,49,Robery,0,173
868,2014-04,-3.155884,53.405751,6,32,Kidnap,0,173
869,2014-04,-3.155102,53.405749,5,37,Violence and Offence,0,173
870,2014-04,-3.155489,53.403381,3,35,Kidnap,0,173
871,2014-04,-3.131805,53.396255,14,46,Rape,0,173
872,2014-04,-3.128176,53.402348,10,32,Chain,0,173
873,2014-04,-3.128176,53.402348,3,52,Pick,0,173
874,2014-04,-3.128005,53.397046,21,1,Pick,0,173
875,2014-04,-3.142368,53.407139,10,26,HNT,0,173
876,2014-04,-3.142368,53.407139,1,47,Kidnap,0,173
877,2014-04,-3.136577,53.402664,17,28,Rape,0,173
878,2014-04,-3.133118,53.403802,20,20,Robery,0,173
879,2014-04,-3.133167,53.400557,18,54,Pick,0,173
880,2014-04,-3.118212,53.410721,14,0,Chain,0,173
881,2014-04,-3.136577,53.402664,1,57,Pick,0,173
882,2014-04,-3.136577,53.402664,7,27,Pick,0,173
883,2014-04,-3.183023,53.379245,13,24,Kidnap,0,173
884,2014-04,-3.178447,53.393736,0,20,Violence and Offence,0,173
